model,category,pair_slug,concat_variant,layer,negative,positive,positive_minus_negative
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,20,0.9979079374080101,0.9982806960373236,0.0003727586293135188
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,21,0.9981686984138617,0.9985137311218294,0.00034503270796770735
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,22,0.9984738585643865,0.9987540418066339,0.0002801832422473227
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,23,0.9984293561237801,0.9987161030037341,0.00028674687995400294
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,24,0.9981261450151507,0.9984622437368507,0.00033609872169992894
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,25,0.9981840569922384,0.9985041657354902,0.00032010874325172356
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,26,0.9981781480300117,0.9984491360402665,0.00027098801025482455
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,27,0.9985483239678737,0.9987567472258472,0.00020842325797343353
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,28,0.998556121877231,0.9987461161996904,0.00018999432245947467
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,29,0.9990109933486004,0.9991576919969293,0.00014669864832883572
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,30,0.9992391984671858,0.9993344934985481,9.529503136229689e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,31,0.9990297659294903,0.9991116987127304,8.193278324009068e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,32,0.9981139587647812,0.9982493419096578,0.00013538314487659964
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,33,0.9961734439112814,0.9963906161195248,0.00021717220824346573
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,34,0.9948286828483223,0.9951082566124024,0.00027957376408016543
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,negpos,35,0.9920118945592433,0.9924113976368831,0.00039950307763980675
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,0,0.9992898061525795,0.9992367170149172,-5.308913766222112e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,1,0.9990726928995971,0.9990407837700581,-3.190912953898728e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,2,0.9989481116888619,0.9988953456597067,-5.2766029155160155e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,3,0.9986283037594679,0.9985237828095204,-0.00010452094994750638
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,4,0.9982460879994242,0.9981238383290241,-0.0001222496704000875
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,5,0.9984920997565926,0.9984162470249742,-7.585273161836437e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,6,0.9984462149961977,0.9983726445175141,-7.357047868361555e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,7,0.9984929865987646,0.998433015016862,-5.997158190262919e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,8,0.9984416162343454,0.9983734096840852,-6.820655026018585e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,9,0.9983761467662792,0.9983076516291391,-6.849513714002331e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,10,0.9985250910013532,0.998471004625594,-5.408637575921027e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,11,0.9985867687920278,0.998555579643317,-3.118914871080847e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,12,0.9987647851060016,0.9987449656525471,-1.981945345452818e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,13,0.9986360650008019,0.9986605914242638,2.452642346184586e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,14,0.9985194692236367,0.998575426165401,5.595694176430133e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,15,0.9984621832555753,0.998520451416622,5.826816104670396e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,16,0.9983293379366236,0.9984603709560848,0.00013103301946115753
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,17,0.9982964177690955,0.9985121716013003,0.00021575383220484579
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,18,0.9980378314385575,0.9984113036906743,0.00037347225211681323
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,19,0.9980432243800713,0.9983447281810568,0.0003015038009854809
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,20,0.9978909130814411,0.9982979827294371,0.00040706964799608336
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,21,0.9981516985684468,0.9985300648242716,0.00037836625582488015
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,22,0.998456403046714,0.9987638569360144,0.00030745388930042417
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,23,0.9984192981751941,0.9987305248837418,0.00031122670854766277
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,24,0.9981507161134416,0.998504208025206,0.0003534919117643698
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,25,0.9982139915136002,0.9985486201768349,0.00033462866323463736
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,26,0.9982076406055856,0.9984918704773559,0.0002842298717702363
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,27,0.9985664613382131,0.998786679468318,0.00022021813010486557
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,28,0.9985854099100219,0.9987943402089077,0.00020893029888580106
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,29,0.9990215265219929,0.9991838196542602,0.00016229313226723274
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,30,0.9992447405803072,0.9993526339586656,0.0001078933783583702
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,31,0.9990434938487397,0.999142493942735,9.900009399532728e-05
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,32,0.9981388790364929,0.9982905512904158,0.0001516722539228743
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,33,0.9962367478512895,0.9964643997749945,0.00022765192370499676
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,34,0.9949349106589004,0.9952295617314807,0.00029465107258030976
Qwen2.5-3B-Instruct,ideology,ideology__public_sector_priority__private_sector_priority,posneg,35,0.9921784191626832,0.9926084563503893,0.00043003718770606714
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,0,0.9992507283199545,0.9992358636974561,-1.4864622498445001e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,1,0.9990286399526103,0.9989418362217184,-8.680373089187121e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,2,0.9989096313072013,0.9988122040783222,-9.742722887917665e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,3,0.9984392431417832,0.9982966854980176,-0.000142557643765584
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,4,0.9982728423326027,0.9980539470682536,-0.0002188952643491504
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,5,0.9985643300574851,0.9983909792449631,-0.00017335081252201068
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,6,0.9985277336844105,0.9983630505628733,-0.00016468312153716802
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,7,0.9985966736908723,0.9984614601151623,-0.0001352135757100026
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,8,0.9985567390880057,0.9984193588388915,-0.00013738024911413849
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,9,0.998491467730305,0.9983591705715229,-0.0001322971587820465
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,10,0.9986319133915237,0.9985036110284818,-0.0001283023630418434
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,11,0.9986954902653654,0.9985839472230768,-0.0001115430422886643
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,12,0.9988853393705069,0.9988024034792212,-8.29358912857181e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,13,0.9987460321351571,0.9986735711916418,-7.246094351531784e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,14,0.9987158314747226,0.9986717503180117,-4.408115671095114e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,15,0.9986016562323264,0.9985687202171082,-3.293601521825451e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,16,0.9985045556366202,0.998540513770631,3.5958134010805054e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,17,0.9984070502986792,0.9985395336339612,0.00013248333528204093
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,18,0.9981671832869015,0.9984386975363836,0.0002715142494821299
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,19,0.9981418969757588,0.998351945839228,0.00021004886346920326
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,20,0.9979984046766611,0.9983353567329568,0.0003369520562956918
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,21,0.9982203114965523,0.9985229774113416,0.0003026659147892241
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,22,0.9985304685452786,0.9987819910454258,0.00025152250014714994
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,23,0.9985365314971963,0.9987452649087882,0.00020873341159188818
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,24,0.9984215434874248,0.9986042933829409,0.00018274989551603227
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,25,0.9984791008038587,0.9986841302581851,0.00020502945432643305
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,26,0.9984738481799593,0.9986606584524549,0.00018681027249556337
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,27,0.998779776066784,0.9989456776192556,0.00016590155247153682
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,28,0.9988535402290606,0.998981760126686,0.00012821989762545893
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,29,0.9991748992054429,0.9992927506058416,0.00011785140039866082
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,30,0.9993585068372411,0.999433495018619,7.498818137785523e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,31,0.9991417154577907,0.9992123462327666,7.063077497582171e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,32,0.9982102412820802,0.9983083237696263,9.808248754605842e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,33,0.9963411713792282,0.996562442765116,0.00022127138588778905
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,34,0.9951390019691492,0.9953133386313274,0.00017433666217825383
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,negpos,35,0.9924305906891512,0.9928849977467591,0.00045440705760790845
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,0,0.9992564551437693,0.9992326404937777,-2.3814649991571457e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,1,0.9990307290872867,0.9989203147389719,-0.00011041434831482455
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,2,0.9989111410739562,0.9987898146721527,-0.00012132640180351206
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,3,0.9984315860488502,0.9982814603416559,-0.00015012570719430407
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,4,0.9982436459595276,0.9980501964174862,-0.00019344954204147946
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,5,0.9985409194782732,0.9983906734411298,-0.00015024603714342
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,6,0.998508114472973,0.9983699981832277,-0.00013811628974536028
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,7,0.9985762330500165,0.9984667753268051,-0.00010945772321147018
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,8,0.9985339843375677,0.9984236472384077,-0.00011033709915997392
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,9,0.9984676499188277,0.9983635463430396,-0.00010410357578816143
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,10,0.9986089355347642,0.9985059912670299,-0.0001029442677342729
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,11,0.9986721271289505,0.9985884609324565,-8.366619649402551e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,12,0.9988634933203271,0.9988046504344151,-5.88428859119583e-05
Qwen2.5-3B-Instruct,ideology,ideology__punishment_oriented__rehabilitation_oriented,posneg,13,0.9987253016397672,0.9986834616857698,-4.183995399742457e-05
