category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,statement_index,statement,success,hidden_layer,hidden_layer_index,tsne_1,tsne_2,source_space,hidden_dim,pca_components,perplexity
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,54,People believe what they want to believe.,1,27,28,59.47841,-85.55017,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,55,A kind word can change someone’s entire day.,1,27,28,28.109085,-71.6591,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,56,You are always teaching people how to treat you.,1,27,28,-115.39634,6.2519417,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,57,What you chase too hard tends to run away.,1,27,28,-92.63652,10.845121,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,58,Sometimes the wrong choice teaches you more than the right one.,0,27,28,15.210817,-49.98223,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,59,You don’t need closure to move on.,1,27,28,-16.028233,8.7793455,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,60,The way people treat others says more about them than about you.,1,27,28,25.455664,-67.04747,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,61,"You can’t force inspiration, but you can invite it.",1,27,28,23.527164,-45.44047,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,62,Joy is an act of resistance.,1,27,28,60.057037,-85.36317,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,63,Most of what you fear never actually happens.,1,27,28,21.852177,10.404547,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,64,Every problem is an opportunity to grow.,1,27,28,59.379303,-85.7509,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,65,The stories you tell yourself shape your reality.,1,27,28,-83.12026,41.468513,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,66,Holding a grudge is like drinking poison and expecting the other person to suffer.,1,27,28,29.151344,-71.59259,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,67,The best way to predict the future is to create it.,1,27,28,29.99797,-71.06307,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,68,Saying “no” is a complete sentence.,1,27,28,3.7362967,-35.123623,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,69,Love without respect is just attachment.,1,27,28,60.7578,-85.172775,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,70,There’s wisdom in stillness.,1,27,28,29.042961,-71.47913,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,71,Letting people down is better than letting yourself down.,1,27,28,27.054533,-72.14738,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,72,You don’t have to win every battle to win the war.,1,27,28,-94.78496,-39.99944,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,73,The right path isn’t always the easiest one.,1,27,28,59.421455,-85.69267,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,74,Healing isn’t linear.,1,27,28,60.90409,-85.05666,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,75,Your body hears everything your mind says.,0,27,28,-39.13108,27.49248,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,76,"Most people listen to reply, not to understand.",1,27,28,27.527714,-70.19991,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,77,Discomfort is a sign that you’re growing.,1,27,28,30.15831,-71.13951,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,78,You can start over at any time.,1,27,28,21.198376,-26.322908,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,79,Don’t make permanent decisions based on temporary emotions.,1,27,28,-66.76622,-70.43202,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,80,"The people who mind don’t matter, and the people who matter don’t mind.",1,27,28,29.958475,-71.154816,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,81,A moment of patience can prevent a lifetime of regret.,1,27,28,15.139788,-49.903137,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,82,Not everyone deserves access to your energy.,1,27,28,26.065834,-72.49708,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,83,It’s okay to change your mind.,1,27,28,26.370644,-72.12323,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,84,Sometimes the best revenge is a happy life.,1,27,28,26.979265,-72.18763,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,85,What you tolerate today will continue tomorrow.,1,27,28,-54.63763,23.28693,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,86,You don’t have to prove yourself to anyone.,1,27,28,33.222042,-6.074694,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,87,Your thoughts are not always true.,1,27,28,28.035013,-14.783027,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,88,Love is a choice you make every day.,1,27,28,59.97825,-85.44246,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,89,One small step can change everything.,1,27,28,14.599115,-49.37009,hidden_state,3072,50,35
semantic_framing,SEMANTIC FRAMING,semantic_framing__efficiency_analysis_perspective__equity_analysis_perspective,efficiency-analysis perspective vs equity-analysis perspective,efficiency-analysis perspective,equity-analysis perspective,posneg,90,Your perspective creates your reality.,1,27,28,-65.969795,36.699966,hidden_state,3072,50,35
