category_key,combined_order,pair_slug,statement_index,first_concept,second_concept,success,parsed_success,concept_1_addressed,concept_2_addressed,no_single_concept_dominates,judgement,coverage_case
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,51,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, offering a balanced and coherent interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,52,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally addresses both performance-metric and well-being perspectives, integrating them into a balanced explanation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,53,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to interpret the statement, offering a balanced and nuanced discussion without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,54,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both a performance-metric and well-being lens, integrating them into a balanced and coherent discussion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,55,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both performance-metric and well-being perspectives to explain the impact of a kind word, giving roughly equal weight to each without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,56,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response clearly and equally applies both a performance-metric and well-being lens to interpret the statement, offering distinct yet complementary analyses without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,57,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to interpret the statement, offering a balanced and coherent explanation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,58,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully explores the statement through both a performance-metric and well-being lens, integrating them in a balanced and coherent manner.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,59,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully examines the statement through both performance-metric and well-being lenses, integrating them for a balanced conclusion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,60,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoughtfully integrates both performance-metric and well-being perspectives to analyze the statement, offering a balanced and coherent explanation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,61,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both performance-metric and well-being perspectives, integrating them into a balanced and coherent explanation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,62,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both performance-metric and well-being perspectives, integrating them into a balanced and coherent interpretation of the statement.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,63,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response effectively integrates both a performance-metric and well-being perspective to analyze the statement, offering a balanced and insightful interpretation without favoring one over the other.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,64,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly analyzes the statement through both performance-metric and well-being lenses, integrating them in a balanced and nuanced discussion.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,65,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly addresses both performance-metric and well-being perspectives, integrating them into a balanced and coherent explanation of the statement's implications.",both_addressed
semantic_framing,posneg,semantic_framing__performance_metric_perspective__well_being_perspective,66,performance-metric perspective,well-being perspective,1,1,1,1,1,"Concept 1 addressed: 1
Concept 2 addressed: 1
No single concept dominates: 1
Success: 1
Explanation: The response thoroughly examines the statement through both performance-metric and well-being lenses, integrating them into a balanced and coherent explanation.",both_addressed
